author_id,conversation_id,created_at,entities,geo,id,text,retweet_count,reply_count,like_count,quote_count,media_keys,username
1166444989791948800,1534622638781321216,2022-06-08 19:45:23+00:00,,{'place_id': '5f55bb82cf16ac81'},1534622638781321216,"WorldOceansDay 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture  WorldOceanDay WorldOceansDay2022 saveoceans ocean oceanday2022 oceans https:tcoMvTAL0NteT",2,0,1,0,3_1534622628995993605,sustainme_in
1166444989791948800,1534622514692820997,2022-06-08 19:44:54+00:00,,{'place_id': '5f55bb82cf16ac81'},1534622514692820997,"WorldOceansDay 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture  WorldOceanDay WorldOceansDay2022 saveoceans ocean oceanday2022 oceans https:tco4oI7IeAzKc",2,0,0,0,3_1534622507428241408,sustainme_in
1166444989791948800,1534622430903185408,2022-06-08 19:44:34+00:00,,{'place_id': '5f55bb82cf16ac81'},1534622430903185408,"WorldOceansDay 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture  WorldOceanDay WorldOceansDay2022 saveoceans ocean oceanday2022 oceans https:tco34CK801RmZ",3,0,0,0,7_1534622393594875904,sustainme_in
1166444989791948800,1534622389668982785,2022-06-08 19:44:24+00:00,,{'place_id': '5f55bb82cf16ac81'},1534622389668982785,"WorldOceansDay 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture  WorldOceanDay WorldOceansDay2022 saveoceans ocean oceanday2022 oceans https:tcowSeCug3OLQ",1,0,0,0,7_1534622338368479232,sustainme_in
1166444989791948800,1534501652283412480,2022-06-08 19:43:05+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'AaravSeth_', 'id': '926309671773683712'}, {'start': 12, 'end': 24, 'username': 'rhosking252', 'id': '952636350158819328'}, {'start': 25, 'end': 40, 'username': 'GryllsMaitreya', 'id': '1177412853919182849'}, {'start': 41, 'end': 52, 'username': 'JoinIsmail', 'id': '768872144470216704'}, {'start': 53, 'end': 67, 'username': 'JanineClimate', 'id': '113721008'}, {'start': 68, 'end': 83, 'username': 'fazeelamubarak', 'id': '37655765'}, {'start': 84, 'end': 97, 'username': 'WinnieCheche', 'id': '2386237683'}, {'start': 98, 'end': 110, 'username': 'Martelocris', 'id': '1132618106'}, {'start': 111, 'end': 119, 'username': 'ImandiU', 'id': '1402192935056195586'}, {'start': 120, 'end': 130, 'username': 'NegiPrabh', 'id': '1480181612868341761'}, {'start': 131, 'end': 144, 'username': 'madlove_love', 'id': '902596925123330054'}, {'start': 145, 'end': 158, 'username': 'TomsTweeters', 'id': '1205202374765232130'}, {'start': 159, 'end': 172, 'username': 'Monarijulius', 'id': '830331048223469568'}, {'start': 173, 'end': 184, 'username': 'KabilaObbo', 'id': '1715151974'}, {'start': 185, 'end': 193, 'username': 'kaynair', 'id': '44859554'}, {'start': 194, 'end': 209, 'username': 'krosenlund_com', 'id': '2934931756'}, {'start': 210, 'end': 224, 'username': 'ArunYadav0007', 'id': '1031814486469091328'}, {'start': 225, 'end': 239, 'username': 'endelstamberg', 'id': '2338275336'}, {'start': 240, 'end': 253, 'username': 'GeraldKutney', 'id': '904408999'}, {'start': 254, 'end': 266, 'username': 'WakioDorcas', 'id': '1148442735734677504'}]}",{'place_id': '5f55bb82cf16ac81'},1534622059598258176,"@AaravSeth_ @rhosking252 @GryllsMaitreya @JoinIsmail @JanineClimate @fazeelamubarak @WinnieCheche @Martelocris @ImandiU @NegiPrabh @madlove_love @TomsTweeters @Monarijulius @KabilaObbo @kaynair @krosenlund_com @ArunYadav0007 @endelstamberg @GeraldKutney @WakioDorcas WorldOceansDay 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture  WorldOceanDay WorldOceansDay2022 saveoceans ocean oceanday2022 oceans",1,0,1,0,,sustainme_in
1166444989791948800,1534501652283412480,2022-06-08 19:42:58+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'AaravSeth_', 'id': '926309671773683712'}, {'start': 12, 'end': 24, 'username': 'ErikSolheim', 'id': '48702842'}, {'start': 25, 'end': 37, 'username': 'OvaisSarmad', 'id': '916303836020649984'}, {'start': 38, 'end': 45, 'username': 'UNFCCC', 'id': '17463923'}, {'start': 46, 'end': 62, 'username': 'AlexandriaV2005', 'id': '1071817859414806528'}, {'start': 63, 'end': 77, 'username': 'JanineClimate', 'id': '113721008'}, {'start': 78, 'end': 86, 'username': 'mrEmTee', 'id': '4329928102'}, {'start': 87, 'end': 95, 'username': 'KaoHua3', 'id': '1087723402226487297'}, {'start': 96, 'end': 106, 'username': 'rwclimate', 'id': '906971212370386944'}, {'start': 107, 'end': 115, 'username': 'mnyomb1', 'id': '1008688766062661632'}, {'start': 116, 'end': 123, 'username': 'moefcc', 'id': '2615251201'}, {'start': 124, 'end': 137, 'username': 'MoJSDoWRRDGR', 'id': '2895425184'}, {'start': 138, 'end': 150, 'username': 'Earthworri1', 'id': '145142517'}]}",,1534622028052934656,"@AaravSeth_ @ErikSolheim @OvaisSarmad @UNFCCC @AlexandriaV2005 @JanineClimate @mrEmTee @KaoHua3 @rwclimate @mnyomb1 @moefcc @MoJSDoWRRDGR @Earthworri1 WorldOceansDay 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture  WorldOceanDay WorldOceansDay2022 saveoceans ocean oceanday2022 oceans",1,0,0,0,,sustainme_in
1166444989791948800,1534621874306420736,2022-06-08 19:42:21+00:00,,{'place_id': '5f55bb82cf16ac81'},1534621874306420736,"WorldOceansDay 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture  WorldOceanDay WorldOceansDay2022 saveoceans ocean oceanday2022 oceans https:tco1iQSkgPMYE",1,0,0,0,3_1534621868279312384,sustainme_in
1166444989791948800,1534621764352782336,2022-06-08 19:41:55+00:00,,{'place_id': '5f55bb82cf16ac81'},1534621764352782336,"WorldOceansDay 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture  WorldOceanDay WorldOceansDay2022 saveoceans ocean oceanday2022 oceans https:tcoboC399yEGT",1,0,0,0,7_1534621729540014080,sustainme_in
1166444989791948800,1534621614830063616,2022-06-08 19:41:19+00:00,,{'place_id': '5f55bb82cf16ac81'},1534621614830063616,"WorldOceansDay 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture  WorldOceanDay WorldOceansDay2022 saveoceans ocean oceanday2022 oceans https:tcoJ9fkvj6DsI",1,0,0,0,3_1534621605048877056,sustainme_in
1166444989791948800,1534228060207140864,2022-06-07 17:37:28+00:00,,{'place_id': '5f55bb82cf16ac81'},1534228060207140864,"Savetrees 
planttrees 
protecttrees 
https:tcoiaNy2nTQFM

sustainme
BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticfree  brand singleuseplastic branding ecommerce green fridaysforfuture fridays sustainability Tree tshirt treeplantation Chennai https:tcomyixFXaPsu",2,0,0,0,3_1534228049121595392,sustainme_in
1166444989791948800,1534225655667142656,2022-06-07 17:27:55+00:00,,{'place_id': '5f55bb82cf16ac81'},1534225655667142656,"Savetrees 
planttrees 
protecttrees 
https:tcoiaNy2nTQFM

sustainme
BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticfree  brand singleuseplastic branding ecommerce green fridaysforfuture fridays sustainability Tree tshirt treeplantation Chennai https:tcoCCnvLEN2DY",2,0,1,0,3_1534225647668670465,sustainme_in
1166444989791948800,1534225613304696833,2022-06-07 17:27:45+00:00,,{'place_id': '5f55bb82cf16ac81'},1534225613304696833,"Savetrees 
planttrees 
protecttrees 
https:tcoiaNy2nTQFM

sustainme
BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticfree  brand singleuseplastic branding ecommerce green fridaysforfuture fridays sustainability Tree tshirt treeplantation Chennai https:tcoRbjNSt2daJ",2,0,0,0,3_1534225604509241344,sustainme_in
1166444989791948800,1533903384482238464,2022-06-06 20:07:20+00:00,,,1533903384482238464,"saynotoplasticstraws 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu Dubai UAE Plastic singleuseplastic plasticpollution plastics PlasticTree fridays fridaysforfuture ClimateAction cotton organic revolt bot PlasticBags TN https:tcotAuJgt4paR",2,0,0,0,3_1533903335752839168|3_1533903345433227265|3_1533903362600579072|3_1533903374004785157,sustainme_in
1166444989791948800,1533902728019079168,2022-06-06 20:04:43+00:00,,{'place_id': '5f55bb82cf16ac81'},1533902728019079168,"saynotoplasticstraws 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu Dubai UAE Plastic singleuseplastic plasticpollution plastics PlasticTree fridays fridaysforfuture ClimateAction cotton organic revolt bot PlasticBags TN https:tcoE0QR2Td8hS",3,0,0,0,3_1533902719131320320,sustainme_in
1166444989791948800,1533902219300392960,2022-06-06 20:02:42+00:00,,{'place_id': '5f55bb82cf16ac81'},1533902219300392960,"saynotoplastic 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu Dubai UAE Plastic singleuseplastic plasticpollution plastics PlasticTree fridays fridaysforfuture ClimateAction cotton organic revolt bot PlasticBags TN MeToo https:tcoNzmhO7LbdQ",3,0,1,0,3_1533902213520666624,sustainme_in
1166444989791948800,1533901441118633986,2022-06-06 19:59:36+00:00,,{'place_id': '5f55bb82cf16ac81'},1533901441118633986,"saynotoplastic 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu Dubai UAE Plastic singleuseplastic plasticpollution plastics PlasticTree fridays fridaysforfuture ClimateAction cotton organic revolt bot PlasticBags TN MeToo https:tcoUXr794vwve",2,0,0,0,7_1533901396977717248,sustainme_in
1166444989791948800,1533899398119161856,2022-06-06 19:51:29+00:00,,{'place_id': '5f55bb82cf16ac81'},1533899398119161856,"https:tcoiCyrPurZXL
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu  plasticpollution plasticfree  brand singleuseplastic branding ecommerce  fridaysforfuture Eco COP26 COP26BBC VocalForLocal COP26Glasow sustainability https:tco4TQV56dZEZ",1,0,1,0,3_1533899378305343488|3_1533899385091723264|3_1533899391303487489,sustainme_in
1166444989791948800,1533898659917574144,2022-06-06 19:48:33+00:00,,{'place_id': '5f55bb82cf16ac81'},1533898659917574144,"Savetrees 
planttrees 
protecttrees 
https:tcoiaNy2nTQFM

sustainme
BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticfree  brand singleuseplastic branding ecommerce green fridaysforfuture fridays sustainability Tree tshirt treeplantation Chennai https:tcoampKFI0OD5",1,0,0,0,3_1533898651382083584,sustainme_in
1166444989791948800,1533520940650274816,2022-06-05 18:47:38+00:00,,{'place_id': '5f55bb82cf16ac81'},1533520940650274816,"WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN https:tcoUMlEmk8hm6",1,0,1,0,3_1533520932551028736,sustainme_in
1166444989791948800,1533503319372550144,2022-06-05 17:37:37+00:00,,{'place_id': '5f55bb82cf16ac81'},1533503319372550144,"saynotoplastic 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu Dubai UAE Plastic singleuseplastic plasticpollution plastics PlasticTree fridays fridaysforfuture ClimateAction cotton organic revolt bot PlasticBags TN MeToo https:tcoBCX6A0n9jg",3,0,1,0,3_1533503313190170625,sustainme_in
1166444989791948800,1533503245057859584,2022-06-05 17:37:19+00:00,,{'place_id': '5f55bb82cf16ac81'},1533503245057859584,"saynotoplastic 
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu Dubai UAE Plastic singleuseplastic plasticpollution plastics PlasticTree fridays fridaysforfuture ClimateAction cotton organic revolt bot PlasticBags TN MeToo https:tco4R12DVfBah",2,0,1,0,3_1533503233334775808,sustainme_in
1166444989791948800,1533503113641922560,2022-06-05 17:36:48+00:00,,{'place_id': '5f55bb82cf16ac81'},1533503113641922560,"WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN https:tcoESWsIYbnaV",3,0,1,0,3_1533503098324254721,sustainme_in
1166444989791948800,1533407651597799426,2022-06-05 17:35:54+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'SadhguruJV', 'id': '67611162'}, {'start': 12, 'end': 25, 'username': 'narendramodi', 'id': '18839785'}]}",,1533502889083121664,"@SadhguruJV @narendramodi WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN",2,0,0,0,,sustainme_in
1166444989791948800,1533307687290937344,2022-06-05 17:35:02+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'AaravSeth_', 'id': '926309671773683712'}, {'start': 12, 'end': 28, 'username': '_WeRiseTogether', 'id': '1421503599129993216'}, {'start': 29, 'end': 42, 'username': 'narendramodi', 'id': '18839785'}, {'start': 43, 'end': 55, 'username': 'ErikSolheim', 'id': '48702842'}, {'start': 56, 'end': 68, 'username': 'OvaisSarmad', 'id': '916303836020649984'}, {'start': 69, 'end': 77, 'username': 'ashokkp', 'id': '77248880'}, {'start': 78, 'end': 87, 'username': 'y_sanjay', 'id': '2361443473'}, {'start': 88, 'end': 101, 'username': 'MoJSDoWRRDGR', 'id': '2895425184'}, {'start': 102, 'end': 113, 'username': 'mannkibaat', 'id': '1156445533025767424'}, {'start': 114, 'end': 122, 'username': 'KaoHua3', 'id': '1087723402226487297'}, {'start': 123, 'end': 134, 'username': 'KabilaObbo', 'id': '1715151974'}, {'start': 135, 'end': 146, 'username': 'pragyavats', 'id': '36288082'}, {'start': 147, 'end': 160, 'username': 'Monarijulius', 'id': '830331048223469568'}, {'start': 161, 'end': 175, 'username': 'JanineClimate', 'id': '113721008'}, {'start': 176, 'end': 188, 'username': 'BeeAsMarine', 'id': '1160263164078022656'}, {'start': 189, 'end': 202, 'username': 'KambojAnanya', 'id': '3189885294'}, {'start': 203, 'end': 215, 'username': 'rhosking252', 'id': '952636350158819328'}, {'start': 216, 'end': 231, 'username': 'krosenlund_com', 'id': '2934931756'}, {'start': 232, 'end': 244, 'username': 'bindasbhidu', 'id': '21273807'}]}",{'place_id': '5f55bb82cf16ac81'},1533502672069726208,"@AaravSeth_ @_WeRiseTogether @narendramodi @ErikSolheim @OvaisSarmad @ashokkp @y_sanjay @MoJSDoWRRDGR @mannkibaat @KaoHua3 @KabilaObbo @pragyavats @Monarijulius @JanineClimate @BeeAsMarine @KambojAnanya @rhosking252 @krosenlund_com @bindasbhidu WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN",1,0,1,0,,sustainme_in
1166444989791948800,1533500571805679616,2022-06-05 17:34:32+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'ClimateActionNG', 'id': '927750484794003456'}, {'start': 17, 'end': 27, 'username': 'CSDevNet1', 'id': '1692417734'}, {'start': 28, 'end': 36, 'username': 'FMEnvng', 'id': '4849494053'}, {'start': 37, 'end': 44, 'username': 'PACJA1', 'id': '498700046'}, {'start': 45, 'end': 61, 'username': 'fmenvforestryng', 'id': '1373662886455828484'}, {'start': 62, 'end': 75, 'username': 'fmeclimateng', 'id': '1065152845928980480'}, {'start': 76, 'end': 87, 'username': 'SDGRadioNG', 'id': '1112421336624828416'}, {'start': 88, 'end': 102, 'username': 'KevinSDGRadio', 'id': '1468186971721850888'}, {'start': 103, 'end': 115, 'username': 'EUinNigeria', 'id': '768113964123381760'}, {'start': 116, 'end': 129, 'username': 'aacjinaction', 'id': '1499008062539108353'}, {'start': 130, 'end': 136, 'username': 'EGSCN', 'id': '1267125851969257473'}]}",,1533502544982310912,"@ClimateActionNG @CSDevNet1 @FMEnvng @PACJA1 @fmenvforestryng @fmeclimateng @SDGRadioNG @KevinSDGRadio @EUinNigeria @aacjinaction @EGSCN WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN",2,0,2,0,,sustainme_in
1166444989791948800,1533309851866001408,2022-06-05 17:34:02+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'jenapratap66', 'id': '3501402134'}, {'start': 14, 'end': 19, 'username': 'UNEP', 'id': '38146999'}, {'start': 20, 'end': 33, 'username': 'sudarsansand', 'id': '113826230'}]}",,1533502417790046208,"@jenapratap66 @UNEP @sudarsansand WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN",2,0,0,0,,sustainme_in
1166444989791948800,1533334282403454976,2022-06-05 17:25:24+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'LamechLamarch25', 'id': '1097758129918492673'}, {'start': 17, 'end': 33, 'username': 'EllyanneCGithae', 'id': '940638528173731840'}, {'start': 34, 'end': 47, 'username': 'ECOWARRIORSS', 'id': '2184934963'}, {'start': 48, 'end': 60, 'username': 'BeeAsMarine', 'id': '1160263164078022656'}, {'start': 61, 'end': 74, 'username': 'vanessa_vash', 'id': '1134059457191776257'}, {'start': 75, 'end': 87, 'username': 'WakioDorcas', 'id': '1148442735734677504'}, {'start': 88, 'end': 96, 'username': 'Sdg13Un', 'id': '1404797639040843784'}, {'start': 97, 'end': 112, 'username': 'Plasticsimpact', 'id': '1275783120273342465'}, {'start': 113, 'end': 124, 'username': 'cpsavesoil', 'id': '1467080747479666691'}, {'start': 125, 'end': 138, 'username': 'KambojAnanya', 'id': '3189885294'}, {'start': 139, 'end': 150, 'username': 'KaraJarina', 'id': '27045167'}]}",{'place_id': '5f55bb82cf16ac81'},1533500245471965185,"@LamechLamarch25 @EllyanneCGithae @ECOWARRIORSS @BeeAsMarine @vanessa_vash @WakioDorcas @Sdg13Un @Plasticsimpact @cpsavesoil @KambojAnanya @KaraJarina WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN",1,0,0,0,,sustainme_in
1166444989791948800,1533105562338086912,2022-06-05 14:57:54+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'fff_ukraine', 'id': '1124771667753017344'}, {'start': 13, 'end': 29, 'username': 'BondarevaValera', 'id': '2979663489'}, {'start': 30, 'end': 46, 'username': 'tortik_veganski', 'id': '3309250761'}, {'start': 47, 'end': 57, 'username': 'ilyess_ek', 'id': '768391135597395968'}, {'start': 58, 'end': 66, 'username': 'FFFMAPA', 'id': '1317125122042388485'}, {'start': 67, 'end': 81, 'username': 'GretaThunberg', 'id': '1006419421244678144'}, {'start': 82, 'end': 95, 'username': 'mitzijonelle', 'id': '595446999'}, {'start': 96, 'end': 111, 'username': 'Fridays4future', 'id': '1053768884732547072'}, {'start': 112, 'end': 123, 'username': 'fff_europe', 'id': '1094382325977231360'}, {'start': 124, 'end': 136, 'username': 'fff_digital', 'id': '1200885655653498882'}]}",,1533463128226246657,"@fff_ukraine @BondarevaValera @tortik_veganski @ilyess_ek @FFFMAPA @GretaThunberg @mitzijonelle @Fridays4future @fff_europe @fff_digital WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN",0,0,0,0,,sustainme_in
1166444989791948800,1533274691191787521,2022-06-05 14:56:42+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'Qingbaijiang_', 'id': '1526046638464045056'}]}",,1533462826076938242,"@Qingbaijiang_ WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN",0,0,0,0,,sustainme_in
1166444989791948800,1533341597303459840,2022-06-05 14:56:09+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'sandiplomat', 'id': '3561025157'}, {'start': 13, 'end': 27, 'username': 'ParveenKaswan', 'id': '1052325553'}, {'start': 28, 'end': 44, 'username': 'rameshpandeyifs', 'id': '2942537503'}, {'start': 45, 'end': 56, 'username': 'atrivedi21', 'id': '70169359'}, {'start': 57, 'end': 69, 'username': 'Ananth_IRAS', 'id': '1400749589095878661'}, {'start': 70, 'end': 81, 'username': 'TreesDelhi', 'id': '1150731212417314816'}, {'start': 82, 'end': 92, 'username': 'atree_org', 'id': '182707148'}, {'start': 93, 'end': 109, 'username': 'AnumitaRoychowd', 'id': '2507935440'}, {'start': 110, 'end': 120, 'username': 'sunitanar', 'id': '64610462'}, {'start': 121, 'end': 133, 'username': 'ErikSolheim', 'id': '48702842'}, {'start': 134, 'end': 143, 'username': 'rickykej', 'id': '105129705'}]}",,1533462687492890624,"@sandiplomat @ParveenKaswan @rameshpandeyifs @atrivedi21 @Ananth_IRAS @TreesDelhi @atree_org @AnumitaRoychowd @sunitanar @ErikSolheim @rickykej WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN",0,0,0,0,,sustainme_in
1166444989791948800,1533462528751042560,2022-06-05 14:55:31+00:00,,{'place_id': '5f55bb82cf16ac81'},1533462528751042560,"WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN",0,0,0,0,,sustainme_in
1166444989791948800,1533410974925045760,2022-06-05 14:55:23+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'ValaAfshar', 'id': '259725229'}]}",,1533462493305024512,"@ValaAfshar WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN",0,0,0,0,,sustainme_in
1166444989791948800,1533346037867417600,2022-06-05 14:54:57+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'Leahinitiative', 'id': '1450407221565837314'}, {'start': 16, 'end': 30, 'username': 'GretaThunberg', 'id': '1006419421244678144'}, {'start': 31, 'end': 43, 'username': 'ExtinctionR', 'id': '1019974187975430144'}, {'start': 44, 'end': 59, 'username': 'europeangreens', 'id': '29958529'}, {'start': 60, 'end': 73, 'username': 'ClimateHuman', 'id': '881615056437297152'}, {'start': 74, 'end': 87, 'username': 'vanessa_vash', 'id': '1134059457191776257'}]}",,1533462382990610433,"@Leahinitiative @GretaThunberg @ExtinctionR @europeangreens @ClimateHuman @vanessa_vash WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN",0,0,0,0,,sustainme_in
1166444989791948800,1533461888800935938,2022-06-05 14:54:22+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'Tamizhachi_Offl', 'id': '1172400231100506112'}]}",,1533462236609425414,"@Tamizhachi_Offl WorldEnvironmentDay
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu plasticpollution plasticfree brand singleuseplastic branding ecommerce  fridaysforfuture sustainability 
EnvironmentDay WorldEnvironmentDay2022 enviornment TN",0,0,1,0,,sustainme_in
1166444989791948800,1533456907872088064,2022-06-05 14:33:11+00:00,,{'place_id': '5f55bb82cf16ac81'},1533456907872088064,"https:tcoiCyrPurZXL
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu  plasticpollution plasticfree  brand singleuseplastic branding ecommerce  fridaysforfuture Eco COP26 COP26BBC VocalForLocal COP26Glasow sustainability https:tcoKz9earl4uE",0,0,2,0,3_1533456896442523648,sustainme_in
1166444989791948800,1533456640644485120,2022-06-05 14:32:08+00:00,,{'place_id': '5f55bb82cf16ac81'},1533456640644485120,"https:tcoiCyrPurZXL
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu  plasticpollution plasticfree  brand singleuseplastic branding ecommerce  fridaysforfuture Eco COP26 COP26BBC VocalForLocal COP26Glasow sustainability https:tcosJvfTXdzgz",0,0,1,0,3_1533456636739584000,sustainme_in
1166444989791948800,1533456555483443201,2022-06-05 14:31:47+00:00,,{'place_id': '5f55bb82cf16ac81'},1533456555483443201,"https:tcoiCyrPurZXL
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu  plasticpollution plasticfree  brand singleuseplastic branding ecommerce  fridaysforfuture Eco COP26 COP26BBC VocalForLocal COP26Glasow sustainability https:tcoqr3NJjCU01",0,0,0,0,7_1533456530527293441,sustainme_in
1166444989791948800,1533456419512414208,2022-06-05 14:31:15+00:00,,{'place_id': '5f55bb82cf16ac81'},1533456419512414208,"https:tcoiCyrPurZXL
https:tcoiaNy2nTQFM

sustainme BlackOwned BlackOwnedBusiness Tamil TamilNadu  plasticpollution plasticfree  brand singleuseplastic branding ecommerce  fridaysforfuture Eco COP26 COP26BBC VocalForLocal COP26Glasow sustainability https:tcoDeBi5rlOkA",0,0,0,0,3_1533456416500948997,sustainme_in
